customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00888,Female,0,Yes,Yes,70,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.42,5083.71,No
CUST-00889,Female,1,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,53.51,5481.4,No
CUST-00890,Male,0,No,Yes,18,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),106.31,4279.48,Yes
CUST-00891,Male,0,No,No,65,Yes,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,72.55,5342.54,Yes
CUST-00892,Male,0,Yes,No,40,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),72.84,1884.85,No
CUST-00893,Male,0,No,No,44,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,116.15,3927.36,No
CUST-00894,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,52.09,3139.19,No
CUST-00895,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,67.95,735.87,Yes
CUST-00896,Female,0,No,No,10,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,101.17,5011.94,Yes
CUST-00897,Female,0,Yes,Yes,52,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),95.89,3971.82,Yes
CUST-00898,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),46.58,2215.89,No
CUST-00899,Male,0,Yes,No,29,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,35.11,3800.01,No
CUST-00900,Male,0,Yes,Yes,56,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,90.07,6206.88,No
CUST-00901,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),45.77,6417.23,Yes
CUST-00902,Female,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,112.27,5203.22,No
CUST-00903,Female,0,No,No,47,Yes,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),32.92,3752.63,No
CUST-00904,Male,0,Yes,Yes,65,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,51.83,4614.48,Yes
CUST-00905,Male,0,Yes,Yes,7,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.48,3092.42,No
CUST-00906,Female,0,No,No,21,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.33,1029.92,Yes
CUST-00907,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,109.13,3097.25,No
CUST-00908,Male,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),83.59,4252.06,No
CUST-00909,Male,0,Yes,No,35,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,113.78,4798.7,No
CUST-00910,Female,1,Yes,Yes,56,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),32.85,7487.69,Yes
CUST-00911,Male,0,No,No,48,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),28.77,6223.12,No
CUST-00912,Male,0,No,Yes,44,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,103.84,1232.9,No
CUST-00913,Male,0,Yes,Yes,65,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.55,1409.97,No
CUST-00914,Female,0,Yes,Yes,44,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),103.1,821.95,No
CUST-00915,Female,0,Yes,Yes,19,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),99.9,5910.69,No
CUST-00916,Female,1,No,No,63,Yes,No phone service,No,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),56.22,5654.86,No
CUST-00917,Female,0,No,Yes,66,Yes,No phone service,No,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),41.75,7891.18,No
CUST-00918,Female,0,No,No,2,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,112.88,4185.75,No
CUST-00919,Female,0,No,Yes,53,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.7,6614.79,No
CUST-00920,Female,1,Yes,Yes,63,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.84,4619.99,No
CUST-00921,Male,0,Yes,Yes,39,Yes,No,No,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,89.96,6995.21,No
CUST-00922,Male,0,Yes,Yes,58,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,49.34,5773.75,Yes
CUST-00923,Male,0,No,No,54,Yes,No phone service,No,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,101.91,5150.21,Yes
CUST-00924,Male,0,Yes,No,61,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,27.0,4529.68,No
CUST-00925,Male,1,No,No,3,Yes,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,99.12,5789.3,No
CUST-00926,Male,1,No,No,59,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.19,3368.84,No
CUST-00927,Male,0,Yes,Yes,29,No,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,77.3,790.68,No
CUST-00928,Female,1,Yes,No,1,Yes,No,No,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,65.84,339.09,No
CUST-00929,Female,0,Yes,No,61,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,47.7,3842.61,No
CUST-00930,Male,1,No,Yes,48,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,66.41,4802.35,Yes
CUST-00931,Male,0,No,Yes,8,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),65.0,649.22,No
CUST-00932,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,78.38,2309.49,No
CUST-00933,Male,0,Yes,Yes,60,No,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),48.16,2589.82,No
CUST-00934,Male,0,No,No,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,27.76,4511.11,Yes
CUST-00935,Female,0,Yes,No,24,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.51,2242.29,No
CUST-00936,Male,0,No,Yes,35,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),89.92,783.28,No
CUST-00937,Female,0,No,Yes,7,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,22.25,1335.56,No
CUST-00938,Male,0,Yes,Yes,57,Yes,No,No,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),105.64,1408.1,No
CUST-00939,Female,0,Yes,No,44,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,89.44,6744.71,No
CUST-00940,Female,0,Yes,No,61,No,Yes,No,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,96.81,2288.87,No
CUST-00941,Female,1,Yes,Yes,38,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,103.6,5723.24,Yes
CUST-00942,Male,0,No,Yes,57,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),32.27,4551.35,No
CUST-00943,Female,0,No,No,63,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),102.25,7816.77,Yes
CUST-00944,Male,0,No,Yes,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),70.46,2197.12,No
CUST-00945,Male,1,Yes,Yes,28,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,108.55,1283.82,No
CUST-00946,Male,0,No,No,58,Yes,Yes,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),108.66,435.26,No
CUST-00947,Male,0,Yes,Yes,70,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),22.42,1942.86,Yes
CUST-00948,Female,0,Yes,No,8,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,58.29,5478.89,No
CUST-00949,Female,1,Yes,Yes,5,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,72.64,700.36,No
CUST-00950,Male,0,Yes,Yes,28,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),87.84,1972.72,No
CUST-00951,Male,0,Yes,No,57,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),48.62,6845.36,No
CUST-00952,Female,0,Yes,No,16,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.21,4671.96,No
CUST-00953,Male,1,No,Yes,15,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.13,574.78,Yes
CUST-00954,Female,0,Yes,No,2,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),70.09,400.51,No
CUST-00955,Male,0,No,Yes,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),115.11,507.76,No
CUST-00956,Male,1,No,Yes,63,Yes,Yes,No,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),96.21,7536.16,No
CUST-00957,Female,0,Yes,No,35,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.93,6801.97,No
CUST-00958,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),25.44,6762.62,No
CUST-00959,Female,0,Yes,Yes,41,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),36.85,7395.25,No
CUST-00960,Male,0,No,No,41,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),65.59,4051.94,No
CUST-00961,Male,0,Yes,No,60,Yes,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),101.38,1993.81,No
CUST-00962,Male,0,No,Yes,12,Yes,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),58.07,3222.76,No
CUST-00963,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,73.85,5756.54,Yes
CUST-00964,Male,0,Yes,No,53,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,109.18,7010.74,Yes
CUST-00965,Male,1,No,No,15,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,111.38,3492.03,Yes
CUST-00966,Male,0,No,No,7,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),41.58,4292.34,Yes
CUST-00967,Male,1,Yes,Yes,58,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,24.36,7455.63,No
CUST-00968,Female,0,No,Yes,56,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),50.54,877.84,No
CUST-00969,Female,1,No,Yes,39,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),89.58,6901.15,No
CUST-00970,Male,0,No,No,58,Yes,No phone service,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,115.11,1291.27,Yes
CUST-00971,Female,0,No,No,1,Yes,No,No,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,27.7,3881.21,No
CUST-00972,Male,0,No,No,9,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,22.85,1763.02,No
CUST-00973,Male,1,Yes,No,43,Yes,Yes,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),108.41,4831.52,No
CUST-00974,Male,0,Yes,No,10,Yes,No phone service,No,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,94.81,4477.42,No
CUST-00975,Female,0,No,No,1,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,119.22,3052.46,No
CUST-00976,Female,0,Yes,No,49,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.68,6909.16,No
CUST-00977,Female,0,Yes,Yes,11,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),61.61,5285.31,No
CUST-00978,Female,0,No,Yes,22,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,37.23,5775.22,Yes
CUST-00979,Female,0,Yes,No,17,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,31.58,1222.26,No
CUST-00980,Female,0,No,No,61,Yes,No,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,77.87,7067.66,Yes
CUST-00981,Female,0,No,No,61,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),56.43,1352.98,No
CUST-00982,Female,0,Yes,Yes,37,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),28.03,1797.82,No
CUST-00983,Female,0,No,Yes,66,Yes,No,No,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.7,1041.88,No
CUST-00984,Male,0,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,39.84,3534.07,Yes
CUST-00985,Female,0,No,No,66,Yes,No,No,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),94.86,7103.92,No
CUST-00986,Female,0,No,Yes,60,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,48.22,2034.53,No
CUST-00987,Female,0,No,Yes,0,Yes,Yes,No,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,101.29,3002.55,No
CUST-00988,Female,0,Yes,Yes,44,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,31.84,6771.61,No
CUST-00989,Female,0,Yes,Yes,27,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),95.61,4950.17,Yes
CUST-00990,Female,0,No,No,20,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,29.81,6017.9,No
CUST-00991,Female,0,No,Yes,12,Yes,No phone service,No,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),64.69,1727.72,No
CUST-00992,Female,0,Yes,Yes,26,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),93.4,5737.59,No
CUST-00993,Female,0,No,No,6,Yes,Yes,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,37.32,1836.33,No
CUST-00994,Female,0,Yes,Yes,21,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,48.57,7898.77,No
CUST-00995,Female,0,No,Yes,52,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),106.48,4487.89,No
CUST-00996,Male,0,No,Yes,3,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),108.51,5571.2,No
CUST-00997,Male,0,No,No,22,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),24.49,964.84,No
CUST-00998,Female,0,No,Yes,69,Yes,No,No,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),36.81,2020.23,No
CUST-00999,Female,0,No,No,32,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),31.75,1135.13,No
CUST-01000,Male,1,No,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),37.97,3133.56,No
